Spacecraft: DefaultSC

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
10 Apr 2029 18:36:15.030    10 Apr 2029 18:37:16.313      61.282914178    Earth           Penumbra    318           666.26992357
10 Apr 2029 18:37:16.313    10 Apr 2029 18:46:20.593      544.27968522    Earth           Umbra       318           666.26992357
10 Apr 2029 18:46:20.593    10 Apr 2029 18:47:21.300      60.707324173    Earth           Penumbra    318           666.26992357
10 Apr 2029 20:10:35.206    10 Apr 2029 20:11:34.482      59.275677719    Earth           Penumbra    319           682.99649719
10 Apr 2029 20:11:34.482    10 Apr 2029 20:20:59.515      565.03361799    Earth           Umbra       319           682.99649719
10 Apr 2029 20:20:59.515    10 Apr 2029 20:21:58.203      58.687201480    Earth           Penumbra    319           682.99649719
10 Apr 2029 21:44:55.050    10 Apr 2029 21:45:52.381      57.331555733    Earth           Penumbra    320           700.30760954
10 Apr 2029 21:45:52.381    10 Apr 2029 21:55:38.623      586.24200602    Earth           Umbra       320           700.30760954
10 Apr 2029 21:55:38.623    10 Apr 2029 21:56:35.357      56.734047784    Earth           Penumbra    320           700.30760954
10 Apr 2029 23:19:14.672    10 Apr 2029 23:20:10.128      55.455820018    Earth           Penumbra    321           718.08640568
10 Apr 2029 23:20:10.128    10 Apr 2029 23:30:17.908      607.77952404    Earth           Umbra       321           718.08640568
10 Apr 2029 23:30:17.908    10 Apr 2029 23:31:12.759      54.851061618    Earth           Penumbra    321           718.08640568
11 Apr 2029 00:53:34.210    11 Apr 2029 00:54:27.895      53.685069212    Earth           Penumbra    322           735.91931068
11 Apr 2029 00:54:27.895    11 Apr 2029 01:04:57.057      629.16177454    Earth           Umbra       322           735.91931068
11 Apr 2029 01:04:57.057    11 Apr 2029 01:05:50.129      53.072466922    Earth           Penumbra    322           735.91931068
11 Apr 2029 02:27:54.032    11 Apr 2029 02:28:46.137      52.104774839    Earth           Penumbra    323           752.82860873
11 Apr 2029 02:28:46.137    11 Apr 2029 02:39:35.377      649.23980981    Earth           Umbra       323           752.82860873
11 Apr 2029 02:39:35.377    11 Apr 2029 02:40:26.861      51.484024082    Earth           Penumbra    323           752.82860873
11 Apr 2029 04:02:13.701    11 Apr 2029 04:03:04.328      50.627279270    Earth           Penumbra    324           769.49980741
11 Apr 2029 04:03:04.328    11 Apr 2029 04:14:13.198      668.86966336    Earth           Umbra       324           769.49980741
11 Apr 2029 04:14:13.198    11 Apr 2029 04:15:03.201      50.002864783    Earth           Penumbra    324           769.49980741
11 Apr 2029 05:36:33.073    11 Apr 2029 05:37:22.280      49.206550140    Earth           Penumbra    325           786.32190643
11 Apr 2029 05:37:22.280    11 Apr 2029 05:48:50.814      688.53495412    Earth           Umbra       325           786.32190643
11 Apr 2029 05:48:50.814    11 Apr 2029 05:49:39.395      48.580402171    Earth           Penumbra    325           786.32190643
11 Apr 2029 07:10:52.368    11 Apr 2029 07:11:40.233      47.865042253    Earth           Penumbra    326           803.06687413
11 Apr 2029 07:11:40.233    11 Apr 2029 07:23:28.202      707.96950848    Earth           Umbra       326           803.06687413
11 Apr 2029 07:23:28.202    11 Apr 2029 07:24:15.435      47.232323396    Earth           Penumbra    326           803.06687413
11 Apr 2029 08:45:11.238    11 Apr 2029 08:45:57.784      46.546286205    Earth           Penumbra    327           820.39618003
11 Apr 2029 08:45:57.784    11 Apr 2029 08:58:05.723      727.93868200    Earth           Umbra       327           820.39618003
11 Apr 2029 08:58:05.723    11 Apr 2029 08:58:51.634      45.911211823    Earth           Penumbra    327           820.39618003
11 Apr 2029 10:19:30.046    11 Apr 2029 10:20:15.341      45.295007725    Earth           Penumbra    328           837.63109208
11 Apr 2029 10:20:15.341    11 Apr 2029 10:32:43.019      747.67757897    Earth           Umbra       328           837.63109208
11 Apr 2029 10:32:43.019    11 Apr 2029 10:33:27.677      44.658505381    Earth           Penumbra    328           837.63109208
11 Apr 2029 11:53:49.249    11 Apr 2029 11:54:33.403      44.154239609    Earth           Penumbra    329           854.10233208
11 Apr 2029 11:54:33.403    11 Apr 2029 12:07:19.836      766.43338212    Earth           Umbra       329           854.10233208
11 Apr 2029 12:07:19.836    11 Apr 2029 12:08:03.351      43.514710350    Earth           Penumbra    329           854.10233208
11 Apr 2029 13:28:08.346    11 Apr 2029 13:28:51.405      43.058840954    Earth           Penumbra    330           870.60094946
11 Apr 2029 13:28:51.405    11 Apr 2029 13:41:56.527      785.12225524    Earth           Umbra       330           870.60094946
11 Apr 2029 13:41:56.527    11 Apr 2029 13:42:38.947      42.419853271    Earth           Penumbra    330           870.60094946
11 Apr 2029 15:02:27.374    11 Apr 2029 15:03:09.391      42.017471313    Earth           Penumbra    331           886.96662211
11 Apr 2029 15:03:09.391    11 Apr 2029 15:16:32.963      803.57231232    Earth           Umbra       331           886.96662211
11 Apr 2029 15:16:32.963    11 Apr 2029 15:17:14.340      41.376838472    Earth           Penumbra    331           886.96662211
11 Apr 2029 16:36:46.240    11 Apr 2029 16:37:27.255      41.014465224    Earth           Penumbra    332           903.36904458
11 Apr 2029 16:37:27.255    11 Apr 2029 16:51:09.234      821.97965251    Earth           Umbra       332           903.36904458
11 Apr 2029 16:51:09.234    11 Apr 2029 16:51:49.609      40.374926850    Earth           Penumbra    332           903.36904458
11 Apr 2029 18:11:05.027    11 Apr 2029 18:11:45.081      40.054667322    Earth           Penumbra    333           919.64145179
11 Apr 2029 18:11:45.081    11 Apr 2029 18:25:45.250      840.16845416    Earth           Umbra       333           919.64145179
11 Apr 2029 18:25:45.250    11 Apr 2029 18:26:24.668      39.418330311    Earth           Penumbra    333           919.64145179
11 Apr 2029 19:45:23.835    11 Apr 2029 19:46:02.980      39.144403639    Earth           Penumbra    334           935.69849260
11 Apr 2029 19:46:02.980    11 Apr 2029 20:00:21.026      858.04654254    Earth           Umbra       334           935.69849260
11 Apr 2029 20:00:21.026    11 Apr 2029 20:00:59.534      38.507546426    Earth           Penumbra    334           935.69849260
11 Apr 2029 21:19:42.476    11 Apr 2029 21:20:20.734      38.258070813    Earth           Penumbra    335           951.96128944
11 Apr 2029 21:20:20.734    11 Apr 2029 21:34:56.816      876.08236618    Earth           Umbra       335           951.96128944
11 Apr 2029 21:34:56.816    11 Apr 2029 21:35:34.437      37.620852445    Earth           Penumbra    335           951.96128944
11 Apr 2029 22:54:01.020    11 Apr 2029 22:54:38.414      37.394085922    Earth           Penumbra    336           968.37883391
11 Apr 2029 22:54:38.414    11 Apr 2029 23:09:32.640      894.22564341    Earth           Umbra       336           968.37883391
11 Apr 2029 23:09:32.640    11 Apr 2029 23:10:09.399      36.759104580    Earth           Penumbra    336           968.37883391
12 Apr 2029 00:28:19.545    12 Apr 2029 00:28:56.108      36.562974018    Earth           Penumbra    337           984.69213968
12 Apr 2029 00:28:56.108    12 Apr 2029 00:44:08.307      912.19844813    Earth           Umbra       337           984.69213968
12 Apr 2029 00:44:08.307    12 Apr 2029 00:44:44.237      35.930717527    Earth           Penumbra    337           984.69213968
12 Apr 2029 02:02:38.284    12 Apr 2029 02:03:14.080      35.796592513    Earth           Penumbra    338           1000.2995422
12 Apr 2029 02:03:14.080    12 Apr 2029 02:18:43.417      929.33685755    Earth           Umbra       338           1000.2995422
12 Apr 2029 02:18:43.417    12 Apr 2029 02:19:18.583      35.166092135    Earth           Penumbra    338           1000.2995422
12 Apr 2029 03:36:56.958    12 Apr 2029 03:37:32.031      35.072524636    Earth           Penumbra    339           1015.5333414
12 Apr 2029 03:37:32.031    12 Apr 2029 03:53:18.047      946.01587686    Earth           Umbra       339           1015.5333414
12 Apr 2029 03:53:18.047    12 Apr 2029 03:53:52.492      34.444939904    Earth           Penumbra    339           1015.5333414
12 Apr 2029 05:11:15.420    12 Apr 2029 05:11:49.790      34.369860787    Earth           Penumbra    340           1030.7059724
12 Apr 2029 05:11:49.790    12 Apr 2029 05:27:52.378      962.58808568    Earth           Umbra       340           1030.7059724
12 Apr 2029 05:27:52.378    12 Apr 2029 05:28:26.126      33.748025936    Earth           Penumbra    340           1030.7059724
12 Apr 2029 06:45:33.864    12 Apr 2029 06:46:07.562      33.697857731    Earth           Penumbra    341           1045.6599728
12 Apr 2029 06:46:07.562    12 Apr 2029 07:02:26.445      978.88298793    Earth           Umbra       341           1045.6599728
12 Apr 2029 07:02:26.445    12 Apr 2029 07:02:59.524      33.079127118    Earth           Penumbra    341           1045.6599728
12 Apr 2029 08:19:52.054    12 Apr 2029 08:20:25.091      33.037159243    Earth           Penumbra    342           1060.8624162
12 Apr 2029 08:20:25.091    12 Apr 2029 08:37:00.493      995.40185547    Earth           Umbra       342           1060.8624162
12 Apr 2029 08:37:00.493    12 Apr 2029 08:37:32.917      32.423401508    Earth           Penumbra    342           1060.8624162
12 Apr 2029 09:54:10.168    12 Apr 2029 09:54:42.566      32.398290373    Earth           Penumbra    343           1075.9710882
12 Apr 2029 09:54:42.566    12 Apr 2029 10:11:34.348      1011.7821837    Earth           Umbra       343           1075.9710882
12 Apr 2029 10:11:34.348    12 Apr 2029 10:12:06.139      31.790614128    Earth           Penumbra    343           1075.9710882
12 Apr 2029 11:28:28.606    12 Apr 2029 11:29:00.408      31.802094402    Earth           Penumbra    344           1090.4800060
12 Apr 2029 11:29:00.408    12 Apr 2029 11:46:07.888      1027.4800435    Earth           Umbra       344           1090.4800060
12 Apr 2029 11:46:07.888    12 Apr 2029 11:46:39.086      31.197868148    Earth           Penumbra    344           1090.4800060
12 Apr 2029 13:02:47.025    12 Apr 2029 13:03:18.250      31.225458963    Earth           Penumbra    345           1104.8910750
12 Apr 2029 13:03:18.250    12 Apr 2029 13:20:41.288      1043.0378464    Earth           Umbra       345           1104.8910750
12 Apr 2029 13:20:41.288    12 Apr 2029 13:21:11.916      30.627769651    Earth           Penumbra    345           1104.8910750
12 Apr 2029 14:37:05.393    12 Apr 2029 14:37:36.063      30.670059077    Earth           Penumbra    346           1119.1260260
12 Apr 2029 14:37:36.063    12 Apr 2029 14:55:14.441      1058.3777982    Earth           Umbra       346           1119.1260260
12 Apr 2029 14:55:14.441    12 Apr 2029 14:55:44.519      30.078168679    Earth           Penumbra    346           1119.1260260
12 Apr 2029 16:11:23.660    12 Apr 2029 16:11:53.791      30.131107313    Earth           Penumbra    347           1133.2796051
12 Apr 2029 16:11:53.791    12 Apr 2029 16:29:47.395      1073.6043168    Earth           Umbra       347           1133.2796051
12 Apr 2029 16:29:47.395    12 Apr 2029 16:30:16.940      29.544180993    Earth           Penumbra    347           1133.2796051
12 Apr 2029 17:45:41.864    12 Apr 2029 17:46:11.473      29.609044979    Earth           Penumbra    348           1147.2813484
12 Apr 2029 17:46:11.473    12 Apr 2029 18:04:20.115      1088.6421577    Earth           Umbra       348           1147.2813484
12 Apr 2029 18:04:20.115    12 Apr 2029 18:04:49.145      29.030145798    Earth           Penumbra    348           1147.2813484
12 Apr 2029 19:20:00.096    12 Apr 2029 19:20:29.203      29.107753630    Earth           Penumbra    349           1161.0446228
12 Apr 2029 19:20:29.203    12 Apr 2029 19:38:52.605      1103.4018320    Earth           Umbra       349           1161.0446228
12 Apr 2029 19:38:52.605    12 Apr 2029 19:39:21.140      28.535037150    Earth           Penumbra    349           1161.0446228
12 Apr 2029 20:54:18.227    12 Apr 2029 20:54:46.844      28.617038880    Earth           Penumbra    350           1174.8632582
12 Apr 2029 20:54:46.844    12 Apr 2029 21:13:25.041      1118.1974999    Earth           Umbra       350           1174.8632582
12 Apr 2029 21:13:25.041    12 Apr 2029 21:13:53.090      28.048719442    Earth           Penumbra    350           1174.8632582
12 Apr 2029 22:28:36.310    12 Apr 2029 22:29:04.445      28.135140531    Earth           Penumbra    351           1188.7318943
12 Apr 2029 22:29:04.445    12 Apr 2029 22:47:57.470      1133.0248762    Earth           Umbra       351           1188.7318943
12 Apr 2029 22:47:57.470    12 Apr 2029 22:48:25.042      27.571877581    Earth           Penumbra    351           1188.7318943
13 Apr 2029 00:02:54.396    13 Apr 2029 00:03:22.062      27.666203538    Earth           Penumbra    352           1202.4791889
13 Apr 2029 00:03:22.062    13 Apr 2029 00:22:29.764      1147.7025859    Earth           Umbra       352           1202.4791889
13 Apr 2029 00:22:29.764    13 Apr 2029 00:22:56.875      27.110399434    Earth           Penumbra    352           1202.4791889
13 Apr 2029 01:37:12.635    13 Apr 2029 01:37:39.860      27.225679311    Earth           Penumbra    353           1215.7138853
13 Apr 2029 01:37:39.860    13 Apr 2029 01:57:01.673      1161.8121566    Earth           Umbra       353           1215.7138853
13 Apr 2029 01:57:01.673    13 Apr 2029 01:57:28.349      26.676049421    Earth           Penumbra    353           1215.7138853
13 Apr 2029 03:11:30.843    13 Apr 2029 03:11:57.649      26.806729473    Earth           Penumbra    354           1228.5910978
